airline,airline_sentiment,airline_sentiment_confidence,negativereason,tweet_created,clean_text,tweet_year,tweet_month,tweet_day,sentiment_label,char_count,word_count,avg_word_length
United,negative,1.0,Late Flight,2015-02-22 17:58:27-08:00,why did you load us in this flying sardine can if you knew the pilots were hours late flight beyond belief,2015,2,22,0,106,21,5.0476190476190474
United,neutral,0.6492,Unknown,2015-02-22 17:55:39-08:00,booked ewrfll in first for two on lets see how you compare to the garbage first class has become,2015,2,22,1,96,19,5.052631578947368
United,negative,1.0,Bad Flight,2015-02-22 17:55:24-08:00,your seats are god awful,2015,2,22,0,24,5,4.8
United,negative,0.6889,Customer Service Issue,2015-02-22 17:54:04-08:00,good try but got her here safer and sooner,2015,2,22,0,42,9,4.666666666666667
United,positive,1.0,Unknown,2015-02-22 17:43:45-08:00,wanted to compliment ur phone agent jeanette for reflight booking problems rdu to sea thru sfo after connecting flight thru ewr was cancelled flightled,2015,2,22,2,151,24,6.291666666666667
United,negative,1.0,Late Flight,2015-02-22 17:41:44-08:00,hour min delay so far would love to round to hours to just go to bed,2015,2,22,0,68,16,4.25
United,neutral,1.0,Unknown,2015-02-22 17:36:31-08:00,educate bohol is a c wall volunteer staff i can help the kids or buy a plane ticket i cant do both can you help,2015,2,22,1,111,25,4.44
United,neutral,1.0,Unknown,2015-02-22 17:34:32-08:00,i need to get from albuquerque nm usa to cebu philippines im providing educational help for kids can you help me,2015,2,22,1,112,21,5.333333333333333
United,negative,1.0,Bad Flight,2015-02-22 17:33:56-08:00,im on ua and my direct tv isnt working how do i avoid this in future,2015,2,22,0,68,16,4.25
United,negative,1.0,longlines,2015-02-22 17:28:04-08:00,is truly the drunk uncle of boarding dont believe gate agent that overhead is full dont reserve aisle,2015,2,22,0,101,18,5.611111111111111
United,negative,1.0,Can't Tell,2015-02-22 17:26:11-08:00,i sure will,2015,2,22,0,11,3,3.6666666666666665
United,neutral,0.3732,Unknown,2015-02-22 17:25:28-08:00,on the plane i was thoughtful enough to ask for it and got it there are prob others that also deserved it,2015,2,22,1,105,22,4.7727272727272725
United,negative,0.6549,Late Flight,2015-02-22 17:23:06-08:00,any options to cos tonight doesnt look like will make it in time for should i reserve a hotel room,2015,2,22,0,98,20,4.9
United,negative,0.6566,Late Flight,2015-02-22 17:22:06-08:00,appreciated but in this case we waited an extra minutes for a lost mechanic to fax the log faxlike in the s,2015,2,22,0,107,22,4.863636363636363
United,neutral,0.3428,Unknown,2015-02-22 17:19:59-08:00,so to for coming in clutch and finally taking me home,2015,2,22,1,53,11,4.818181818181818
United,negative,1.0,Customer Service Issue,2015-02-22 17:16:31-08:00,customer service sucks they hang up after waiting an hour and talking for minutes,2015,2,22,0,81,14,5.785714285714286
United,negative,0.6695,Customer Service Issue,2015-02-22 17:15:33-08:00,jp dm message who cant get a dm through to,2015,2,22,0,42,10,4.2
United,negative,1.0,Can't Tell,2015-02-22 17:15:16-08:00,strikes again why board anyone if theres something wrong with the plane common sense,2015,2,22,0,84,14,6.0
United,negative,1.0,Can't Tell,2015-02-22 17:14:56-08:00,thanks for the miserable trip gnvltltltfsd on,2015,2,22,0,45,7,6.428571428571429
United,negative,1.0,Cancelled Flight,2015-02-22 17:14:55-08:00,missed ktm flight due to ur cancelled flightlation mike supervisor disgusting now day late flight no apology or upgrade offer to lhr from ord,2015,2,22,0,141,24,5.875
United,neutral,0.6813,Unknown,2015-02-22 17:13:55-08:00,left my ipad on mcogtiad flight how long to hear back once claim submitted ty,2015,2,22,1,77,15,5.133333333333334
United,positive,0.66,Unknown,2015-02-22 17:13:37-08:00,social media team is on point on,2015,2,22,2,32,7,4.571428571428571
United,negative,1.0,Late Flight,2015-02-22 17:12:40-08:00,always happy to start my life with my new wife with a hr travel delay due to maintenece and it would appear incompetence,2015,2,22,0,120,23,5.217391304347826
United,negative,1.0,Bad Flight,2015-02-22 17:12:07-08:00,is the airline of the oscars but doesnt carry abc on direct tv fail now i cant watch the oscars,2015,2,22,0,95,20,4.75
United,negative,1.0,Late Flight,2015-02-22 17:10:37-08:00,this is it last time i fly you screw up every trip now will be stuck in ord and miss work,2015,2,22,0,89,21,4.238095238095238
United,neutral,0.34,Unknown,2015-02-22 17:09:36-08:00,didnt know that buying a seat in first class was just a request to sit in first class very interesting,2015,2,22,1,102,20,5.1
United,negative,1.0,Lost Luggage,2015-02-22 17:09:16-08:00,i understand the intention but it pales in comparison to a day of lost wages for both my wife and i because of the delay,2015,2,22,0,120,25,4.8
United,negative,1.0,Lost Luggage,2015-02-22 17:08:56-08:00,i need help with a missing bag,2015,2,22,0,30,7,4.285714285714286
United,negative,1.0,Flight Booking Problems,2015-02-22 17:07:38-08:00,i was but i have given up,2015,2,22,0,25,7,3.5714285714285716
United,neutral,0.6559999999999999,Unknown,2015-02-22 17:05:15-08:00,can i get on a stand by list from ase to ord im the only poor person in aspen thats why im asking for standby on twitter,2015,2,22,1,120,27,4.444444444444445
United,negative,0.7011,Late Flight,2015-02-22 17:03:10-08:00,you changed my entire flight plan for vacation and now i will be there alone a day and night early with nowhere to stay help,2015,2,22,0,124,25,4.96
United,negative,1.0,Late Flight,2015-02-22 17:03:01-08:00,ua heading back to gate bc improper load if ur packing us to the gills should at least take care to load bags expecting comp,2015,2,22,0,124,25,4.96
United,negative,1.0,Late Flight,2015-02-22 17:01:46-08:00,is the worst airlines sitting on the plane at houstonbush airport now for an hour and a half waiting for late flight passengers,2015,2,22,0,127,23,5.521739130434782
United,negative,1.0,Customer Service Issue,2015-02-22 17:00:02-08:00,might possibly have the worst service on the planet,2015,2,22,0,51,9,5.666666666666667
United,negative,1.0,Customer Service Issue,2015-02-22 16:59:27-08:00,deceptive marketing practices promised me if i booked flights i would retain my status now they are not granting neverflyunited,2015,2,22,0,127,20,6.35
United,negative,1.0,Late Flight,2015-02-22 16:56:50-08:00,hey so many time changes for ua we going tonight or what mia ewr,2015,2,22,0,64,14,4.571428571428571
United,negative,0.6307,Lost Luggage,2015-02-22 16:56:37-08:00,and that it would be sent on the next flight to haydensteamboat hdn from denver so im hoping its on there,2015,2,22,0,105,21,5.0
United,negative,1.0,Lost Luggage,2015-02-22 16:56:01-08:00,and pick it up and just bring it on the shuttle when i went to double check on that they said it was still on the concourse,2015,2,22,0,123,27,4.555555555555555
United,negative,0.6842,Lost Luggage,2015-02-22 16:55:23-08:00,i honestly couldnt tell you all i know is that originally we were going to have it brought in from the concourse,2015,2,22,0,112,22,5.090909090909091
United,negative,1.0,Late Flight,2015-02-22 16:51:18-08:00,missing a day of vacation to see my husband because of this delay but stuff happens and i get that just wish it was handled better,2015,2,22,0,130,26,5.0
United,negative,1.0,Late Flight,2015-02-22 16:51:07-08:00,ua has now had different departure times wtf make up your mind,2015,2,22,0,62,12,5.166666666666667
United,negative,1.0,Customer Service Issue,2015-02-22 16:50:12-08:00,thanks for making everyone wait in the dark for an hour while newark tries to figure out which gate to go to,2015,2,22,0,108,22,4.909090909090909
United,positive,1.0,Unknown,2015-02-22 16:50:10-08:00,thank you for following up,2015,2,22,2,26,5,5.2
United,positive,1.0,Unknown,2015-02-22 16:47:53-08:00,claudia in iah terminal b travel assistance has me all set great service thank you,2015,2,22,2,82,15,5.466666666666667
United,neutral,1.0,Unknown,2015-02-22 16:43:29-08:00,is it possible to add a known traveler number to my ticket after flight booking problems,2015,2,22,1,88,16,5.5
United,negative,0.6361,Customer Service Issue,2015-02-22 16:42:25-08:00,why doesnt my daughter booked with my gold member miles get on the upgrade list for her flight tomorrow,2015,2,22,0,103,19,5.421052631578948
United,neutral,0.6667,Unknown,2015-02-22 16:39:33-08:00,if an award is no longer showing available could it possible become available again,2015,2,22,1,83,14,5.928571428571429
United,neutral,0.6137,Unknown,2015-02-22 16:37:15-08:00,flight to dfw from iad cancelled flightled for mechanical can i get rental car to mdtmy origin,2015,2,22,1,94,17,5.529411764705882
United,neutral,1.0,Unknown,2015-02-22 16:34:29-08:00,can you help me get from iah to sfo earlier tonight,2015,2,22,1,51,11,4.636363636363637
United,negative,1.0,Can't Tell,2015-02-22 16:33:45-08:00,was so on point for of my flights this past week but this last one really sucks shit,2015,2,22,0,84,18,4.666666666666667
United,negative,1.0,Customer Service Issue,2015-02-22 16:30:49-08:00,and here i thought american was bad horrible service over min late flight no excuse,2015,2,22,0,83,15,5.533333333333333
United,negative,1.0,Late Flight,2015-02-22 16:28:17-08:00,ua iah gt sjo is delayed by like hours crazy,2015,2,22,0,44,10,4.4
United,negative,1.0,Customer Service Issue,2015-02-22 16:27:30-08:00,i dont know my flight details bc i need to explore some options which im unable to do bc the site wont let meseems to be ongoing,2015,2,22,0,128,27,4.7407407407407405
United,negative,1.0,Late Flight,2015-02-22 16:27:21-08:00,how about free wifi when your flights delayed only mins allowed,2015,2,22,0,63,11,5.7272727272727275
United,neutral,1.0,Unknown,2015-02-22 16:26:16-08:00,i did they told us the wrong carousel number,2015,2,22,1,44,9,4.888888888888889
United,negative,1.0,Lost Luggage,2015-02-22 16:22:34-08:00,cdglas hours and my luggage is in sfo ive been wearing the same clothes for hours thank you,2015,2,22,0,91,18,5.055555555555555
United,negative,1.0,Late Flight,2015-02-22 16:17:50-08:00,this airline is a joke my friends been trapped in houston since am sat and have no flight in sight,2015,2,22,0,98,20,4.9
United,negative,1.0,Can't Tell,2015-02-22 16:16:49-08:00,why do you hate your passengers,2015,2,22,0,31,6,5.166666666666667
United,negative,1.0,Bad Flight,2015-02-22 16:14:47-08:00,how can a plane that has been sitting in a hanger all day have numerous mechanical problems doesnt anyone actually do maintenance,2015,2,22,0,129,22,5.863636363636363
United,negative,1.0,Late Flight,2015-02-22 16:13:42-08:00,in the future when delay causes hour wait slept night in airport ensuring seating choice for replacement flight would be good,2015,2,22,0,125,21,5.9523809523809526
United,negative,1.0,Late Flight,2015-02-22 16:10:13-08:00,is my flight delayed it keeps changing between delayed and not if delayed is checkin time late flightr,2015,2,22,0,102,18,5.666666666666667
United,negative,1.0,Late Flight,2015-02-22 16:09:54-08:00,what a long day of delays please get us to dallas tonight fingers crossed,2015,2,22,0,73,14,5.214285714285714
United,negative,1.0,Late Flight,2015-02-22 16:07:55-08:00,how is it that all my flight times were changed without any official notification almost missed my flight this morning not cool,2015,2,22,0,127,22,5.7727272727272725
United,negative,1.0,Lost Luggage,2015-02-22 16:07:52-08:00,they had record of it being at denver on the concourse prior to me gettin on the shuttle i just want to confirm its location,2015,2,22,0,124,25,4.96
United,neutral,0.6477,Unknown,2015-02-22 16:03:00-08:00,would be on the next flight to haydensteamboat,2015,2,22,1,46,8,5.75
United,negative,0.6327,Lost Luggage,2015-02-22 16:02:38-08:00,we needed to be at steamboat for a meeting by pm so we took a shuttle the united customer service people said the bag would be on,2015,2,22,0,129,27,4.777777777777778
United,negative,1.0,Customer Service Issue,2015-02-22 15:59:28-08:00,there is no good word for describing how angry and pissed off of a customer you have made me,2015,2,22,0,92,19,4.842105263157895
United,negative,1.0,Customer Service Issue,2015-02-22 15:59:09-08:00,late flight and are huge step towards decline in service and your agents not all are as arrogant as ever,2015,2,22,0,104,20,5.2
United,positive,1.0,Unknown,2015-02-22 15:58:21-08:00,denver baggage handlers you totally impressed us today our lungs barely made the run to connect but our bags had no problem,2015,2,22,2,123,22,5.590909090909091
United,negative,1.0,Late Flight,2015-02-22 15:58:05-08:00,flight to newark stuck in the runway about to miss my connection and they are just sorry for my inconvenience,2015,2,22,0,109,20,5.45
United,negative,1.0,Customer Service Issue,2015-02-22 15:54:53-08:00,sitting on the runway in newark they wont let the plane to a gate my connection boards in minute hates us all,2015,2,22,0,109,22,4.954545454545454
United,positive,1.0,Unknown,2015-02-22 15:54:52-08:00,thanks it was my first time in a united lounge and felt welcomed,2015,2,22,2,64,13,4.923076923076923
United,negative,1.0,Customer Service Issue,2015-02-22 15:54:31-08:00,all other ana ticket holders get to use the lounge too but not us because united booked us,2015,2,22,0,90,18,5.0
United,neutral,1.0,Unknown,2015-02-22 15:52:45-08:00,good evening ua can you assist with an issue via dm,2015,2,22,1,51,11,4.636363636363637
United,negative,1.0,Late Flight,2015-02-22 15:51:05-08:00,never had a flight delayed an hour due to an unbalanced load and more delays at great job idiots,2015,2,22,0,96,19,5.052631578947368
